Winner,NumTricks,NAcesP1,NAcesP2,NShuffles,ArtificiallyEnded
Player 1,100001,2,2,0,True
Player 1,3792,2,2,0,False
Player 2,1022,3,1,0,False
Player 1,1730,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,852,2,2,0,False
Player 1,1188,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,1554,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 2,1446,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,1884,1,3,0,False
Player 2,3299,2,2,0,False
Player 1,100001,0,4,0,True
Player 2,2382,4,0,0,False
Player 1,333,3,1,0,False
Player 1,100001,0,4,0,True
Player 1,100001,3,1,0,True
Player 1,1387,2,2,0,False
Player 1,1934,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,464,2,2,0,False
Player 1,2176,3,1,0,False
Player 2,2631,2,2,0,False
Player 1,100001,4,0,0,True
Player 2,548,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,4,0,0,True
Player 1,2904,4,0,0,False
Player 2,502,2,2,0,False
Player 2,646,2,2,0,False
Player 1,1724,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,1399,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,594,2,2,0,False
Player 2,5810,2,2,0,False
Player 2,2584,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,510,1,3,0,False
Player 2,4141,2,2,0,False
Player 1,410,3,1,0,False
Player 1,976,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,3270,1,3,0,False
Player 1,1749,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,1264,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,1510,1,3,0,False
Player 2,1890,3,1,0,False
Player 1,1021,2,2,0,False
Player 2,4256,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,1690,2,2,0,False
Player 1,5439,1,3,0,False
Player 2,2614,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,1383,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,3586,3,1,0,False
Player 2,2253,1,3,0,False
Player 1,100001,4,0,0,True
Player 1,2807,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,2447,2,2,0,False
Player 1,2056,3,1,0,False
Player 2,470,0,4,0,False
Player 1,1225,3,1,0,False
Player 2,789,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,1675,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,1409,4,0,0,False
Player 1,100001,1,3,0,True
Player 1,211,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 2,388,1,3,0,False
Player 1,807,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,1517,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,1421,3,1,0,False
Player 1,4728,2,2,0,False
Player 1,432,2,2,0,False
Player 1,1868,2,2,0,False
Player 2,626,1,3,0,False
Player 1,1215,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,2532,1,3,0,False
Player 2,2494,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,1964,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,4899,3,1,0,False
Player 2,3820,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,3518,3,1,0,False
Player 1,1090,2,2,0,False
Player 1,592,4,0,0,False
Player 1,100001,1,3,0,True
Player 2,1406,2,2,0,False
Player 2,1588,2,2,0,False
Player 1,3025,2,2,0,False
Player 1,100001,4,0,0,True
Player 2,6061,3,1,0,False
Player 2,743,3,1,0,False
Player 1,300,4,0,0,False
Player 1,1002,2,2,0,False
Player 2,1029,3,1,0,False
Player 1,1057,0,4,0,False
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 1,388,3,1,0,False
Player 1,100001,1,3,0,True
Player 2,4016,3,1,0,False
Player 2,742,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,697,2,2,0,False
Player 2,590,2,2,0,False
Player 2,1490,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,100001,3,1,0,True
Player 2,310,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,770,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,781,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,1717,1,3,0,False
Player 2,5066,2,2,0,False
Player 1,200,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,140,3,1,0,False
Player 1,2361,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 1,222,1,3,0,False
Player 1,1172,2,2,0,False
Player 1,301,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,1336,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,2214,2,2,0,False
Player 1,2160,2,2,0,False
Player 1,921,4,0,0,False
Player 1,100001,3,1,0,True
Player 2,1578,1,3,0,False
Player 1,3345,1,3,0,False
Player 1,253,3,1,0,False
Player 1,798,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,4,0,0,True
Player 1,1388,2,2,0,False
Player 2,523,3,1,0,False
Player 1,4142,1,3,0,False
Player 2,858,0,4,0,False
Player 1,941,3,1,0,False
Player 2,1830,1,3,0,False
Player 1,244,3,1,0,False
Player 1,786,2,2,0,False
Player 2,600,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,1328,3,1,0,False
Player 2,2904,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,1245,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,733,3,1,0,False
Player 2,480,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,2840,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,1360,2,2,0,False
Player 1,1861,4,0,0,False
Player 1,709,2,2,0,False
Player 2,1267,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,755,3,1,0,False
Player 2,500,2,2,0,False
Player 1,4406,3,1,0,False
Player 2,3987,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,3046,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,438,0,4,0,False
Player 1,984,1,3,0,False
Player 1,1932,2,2,0,False
Player 1,1760,2,2,0,False
Player 1,614,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,540,1,3,0,False
Player 2,663,3,1,0,False
Player 1,1732,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,3198,3,1,0,False
Player 2,6229,2,2,0,False
Player 2,7874,2,2,0,False
Player 2,470,1,3,0,False
Player 1,4867,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,2206,4,0,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 2,1774,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,3481,1,3,0,False
Player 1,100001,0,4,0,True
Player 1,1491,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,643,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,334,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,2686,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 2,1696,1,3,0,False
Player 2,1606,1,3,0,False
Player 1,2384,3,1,0,False
Player 1,1254,3,1,0,False
Player 1,1062,1,3,0,False
Player 2,632,1,3,0,False
Player 1,1830,1,3,0,False
Player 1,402,4,0,0,False
Player 1,100001,2,2,0,True
Player 2,1512,1,3,0,False
Player 2,394,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,701,1,3,0,False
Player 2,609,1,3,0,False
Player 1,1367,1,3,0,False
Player 1,1056,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,3597,3,1,0,False
Player 1,1210,1,3,0,False
Player 2,558,2,2,0,False
Player 2,2416,4,0,0,False
Player 1,100001,2,2,0,True
Player 2,614,1,3,0,False
Player 1,100001,0,4,0,True
Player 2,2454,0,4,0,False
Player 1,860,4,0,0,False
Player 1,3853,2,2,0,False
Player 2,568,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,3320,1,3,0,False
Player 1,1842,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,1353,1,3,0,False
Player 1,776,3,1,0,False
Player 2,106,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,2651,3,1,0,False
Player 2,3167,2,2,0,False
Player 2,1274,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,3063,1,3,0,False
Player 1,5730,1,3,0,False
Player 1,839,4,0,0,False
Player 2,1196,2,2,0,False
Player 2,469,1,3,0,False
Player 2,1874,2,2,0,False
Player 1,1426,4,0,0,False
Player 2,3220,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,4,0,0,True
Player 1,2281,3,1,0,False
Player 1,2360,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,518,0,4,0,False
Player 1,7764,0,4,0,False
Player 1,714,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,1616,1,3,0,False
Player 2,1341,1,3,0,False
Player 1,4504,2,2,0,False
Player 1,1396,3,1,0,False
Player 1,2224,1,3,0,False
Player 1,439,2,2,0,False
Player 1,2218,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,1061,3,1,0,False
Player 1,611,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,3512,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,640,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 2,1799,1,3,0,False
Player 2,2918,1,3,0,False
Player 2,774,2,2,0,False
Player 2,986,3,1,0,False
Player 1,2943,3,1,0,False
Player 1,950,1,3,0,False
Player 2,542,2,2,0,False
Player 1,584,4,0,0,False
Player 1,1522,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,100001,4,0,0,True
Player 1,684,2,2,0,False
Player 2,418,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,1419,2,2,0,False
Player 1,2360,2,2,0,False
Player 1,3436,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 2,1158,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,1716,1,3,0,False
Player 2,1898,2,2,0,False
Player 2,3435,3,1,0,False
Player 1,100001,0,4,0,True
Player 1,327,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,1550,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,6837,2,2,0,False
Player 1,7198,2,2,0,False
Player 1,1837,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 2,4413,1,3,0,False
Player 1,6136,1,3,0,False
Player 2,2296,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,3477,3,1,0,False
Player 1,1054,2,2,0,False
Player 1,460,3,1,0,False
Player 2,3188,1,3,0,False
Player 1,348,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,1015,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,1361,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,3738,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,676,0,4,0,False
Player 2,3092,0,4,0,False
Player 1,110,3,1,0,False
Player 2,1299,2,2,0,False
Player 2,1236,2,2,0,False
Player 2,1894,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,583,4,0,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,827,3,1,0,False
Player 2,292,0,4,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 2,426,0,4,0,False
Player 1,2160,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,2302,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,310,4,0,0,False
Player 2,769,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,994,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,216,2,2,0,False
Player 1,100001,3,1,0,True
Player 2,134,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,1918,4,0,0,False
Player 2,4845,2,2,0,False
Player 2,1179,1,3,0,False
Player 1,1783,2,2,0,False
Player 2,836,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,1667,0,4,0,False
Player 1,6763,3,1,0,False
Player 1,100001,4,0,0,True
Player 1,1959,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,1058,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,1366,1,3,0,False
Player 2,2288,3,1,0,False
Player 1,100001,4,0,0,True
Player 1,100001,1,3,0,True
Player 1,1437,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,549,0,4,0,False
Player 1,524,2,2,0,False
Player 2,1536,3,1,0,False
Player 2,1650,2,2,0,False
Player 1,1170,2,2,0,False
Player 2,442,1,3,0,False
Player 1,2873,4,0,0,False
Player 1,166,2,2,0,False
Player 2,438,2,2,0,False
Player 2,632,2,2,0,False
Player 1,983,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,370,1,3,0,False
Player 1,100001,0,4,0,True
Player 1,1523,2,2,0,False
Player 2,4556,2,2,0,False
Player 2,593,2,2,0,False
Player 1,927,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,3914,2,2,0,False
Player 2,404,3,1,0,False
Player 1,100001,1,3,0,True
Player 2,2246,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,343,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,1318,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 1,100001,2,2,0,True
Player 1,2735,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,2118,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,952,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,5398,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,1860,3,1,0,False
Player 1,2863,1,3,0,False
Player 1,709,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,2073,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,2396,3,1,0,False
Player 1,100001,1,3,0,True
Player 2,476,1,3,0,False
Player 1,100001,3,1,0,True
Player 2,1062,2,2,0,False
Player 2,276,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,906,2,2,0,False
Player 1,1313,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,4,0,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,1061,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,5326,4,0,0,False
Player 2,1192,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,876,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,2109,1,3,0,False
Player 2,472,1,3,0,False
Player 1,698,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,1320,1,3,0,False
Player 1,2210,1,3,0,False
Player 2,2700,1,3,0,False
Player 2,2894,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,0,4,0,True
Player 2,122,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,1516,2,2,0,False
Player 1,244,1,3,0,False
Player 1,100001,3,1,0,True
Player 2,510,2,2,0,False
Player 1,1620,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,859,2,2,0,False
Player 2,2206,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,1011,2,2,0,False
Player 1,802,4,0,0,False
Player 1,2088,3,1,0,False
Player 1,3847,2,2,0,False
Player 2,1002,3,1,0,False
Player 1,3319,0,4,0,False
Player 2,1820,2,2,0,False
Player 1,774,4,0,0,False
Player 2,706,2,2,0,False
Player 2,2142,3,1,0,False
Player 1,186,1,3,0,False
Player 1,100001,4,0,0,True
Player 2,2022,1,3,0,False
Player 1,3112,1,3,0,False
Player 2,1175,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 1,100001,2,2,0,True
Player 2,186,2,2,0,False
Player 1,4550,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,825,2,2,0,False
Player 2,6122,2,2,0,False
Player 1,1054,4,0,0,False
Player 1,2929,0,4,0,False
Player 1,3780,1,3,0,False
Player 2,1774,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,1019,2,2,0,False
Player 2,676,1,3,0,False
Player 2,4642,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,2372,1,3,0,False
Player 2,1212,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,642,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,422,1,3,0,False
Player 1,728,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 2,254,1,3,0,False
Player 1,100001,0,4,0,True
Player 1,100001,3,1,0,True
Player 2,3108,1,3,0,False
Player 2,3868,1,3,0,False
Player 1,100001,0,4,0,True
Player 1,100001,3,1,0,True
Player 2,4785,1,3,0,False
Player 2,1618,1,3,0,False
Player 2,774,1,3,0,False
Player 1,100001,0,4,0,True
Player 1,1076,2,2,0,False
Player 1,5703,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,916,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,1286,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,672,1,3,0,False
Player 2,13044,3,1,0,False
Player 1,2059,3,1,0,False
Player 1,1925,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,4,0,0,True
Player 1,100001,1,3,0,True
Player 1,2886,1,3,0,False
Player 2,423,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,100001,0,4,0,True
Player 1,100001,2,2,0,True
Player 2,758,2,2,0,False
Player 1,100001,3,1,0,True
Player 2,678,1,3,0,False
Player 1,3437,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,3280,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,2287,2,2,0,False
Player 2,320,2,2,0,False
Player 2,1365,3,1,0,False
Player 2,550,2,2,0,False
Player 1,2624,3,1,0,False
Player 2,579,2,2,0,False
Player 1,1971,1,3,0,False
Player 2,1594,2,2,0,False
Player 2,3856,3,1,0,False
Player 1,942,3,1,0,False
Player 2,2178,2,2,0,False
Player 2,468,4,0,0,False
Player 1,100001,1,3,0,True
Player 1,2756,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,4850,2,2,0,False
Player 1,383,3,1,0,False
Player 2,2890,1,3,0,False
Player 1,714,3,1,0,False
Player 2,2508,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,5274,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,3997,3,1,0,False
Player 2,5822,2,2,0,False
Player 2,771,2,2,0,False
Player 1,7039,2,2,0,False
Player 2,7075,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,5172,2,2,0,False
Player 2,1292,2,2,0,False
Player 1,629,2,2,0,False
Player 2,366,3,1,0,False
Player 2,1596,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,714,3,1,0,False
Player 1,1624,3,1,0,False
Player 1,1686,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,2944,2,2,0,False
Player 1,541,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,2226,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,4838,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,262,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,502,4,0,0,False
Player 1,2240,2,2,0,False
Player 2,3128,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,1838,0,4,0,False
Player 1,717,2,2,0,False
Player 2,3878,2,2,0,False
Player 1,1756,2,2,0,False
Player 2,4150,1,3,0,False
Player 2,988,2,2,0,False
Player 2,1074,1,3,0,False
Player 1,1224,3,1,0,False
Player 1,622,2,2,0,False
Player 1,2320,2,2,0,False
Player 2,2296,1,3,0,False
Player 2,3355,4,0,0,False
Player 1,100001,2,2,0,True
Player 2,1105,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,4037,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,3998,2,2,0,False
Player 2,2462,3,1,0,False
Player 2,3842,1,3,0,False
Player 1,860,2,2,0,False
Player 2,1024,2,2,0,False
Player 2,2272,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,1781,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,1651,2,2,0,False
Player 1,2246,2,2,0,False
Player 1,886,2,2,0,False
Player 2,1467,2,2,0,False
Player 1,325,4,0,0,False
Player 1,100001,2,2,0,True
Player 2,112,0,4,0,False
Player 1,2262,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,2185,3,1,0,False
Player 2,1912,2,2,0,False
Player 1,848,1,3,0,False
Player 2,846,0,4,0,False
Player 2,544,0,4,0,False
Player 1,942,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,772,2,2,0,False
Player 1,2986,3,1,0,False
Player 1,325,3,1,0,False
Player 1,321,2,2,0,False
Player 1,1472,1,3,0,False
Player 1,990,2,2,0,False
Player 2,1474,1,3,0,False
Player 2,1184,0,4,0,False
Player 2,1496,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,1680,1,3,0,False
Player 1,643,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,1390,4,0,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,750,2,2,0,False
Player 2,8710,2,2,0,False
Player 1,119,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,1306,2,2,0,False
Player 2,4292,1,3,0,False
Player 1,689,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,348,3,1,0,False
Player 2,3766,1,3,0,False
Player 2,1265,2,2,0,False
Player 1,2776,3,1,0,False
Player 1,2992,3,1,0,False
Player 2,2128,2,2,0,False
Player 1,855,3,1,0,False
Player 2,577,2,2,0,False
Player 1,1352,0,4,0,False
Player 1,100001,2,2,0,True
Player 2,1401,2,2,0,False
Player 2,1360,0,4,0,False
Player 1,707,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,812,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,868,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,1286,2,2,0,False
Player 2,4052,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,58,4,0,0,False
Player 1,533,1,3,0,False
Player 2,292,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,995,2,2,0,False
